cell_specimen_id,experiment_container_id,specimen_id,area,tld1_id,tld1_name,tld2_id,tld2_name,tlr1_id,tlr1_name,imaging_depth,failed_experiment_container,drifting_grating_large,drifting_grating_small,natural_movie_one_a_large,natural_movie_one_a_small,natural_movie_three_large,natural_movie_three_small,speed_tuning_a_large,speed_tuning_a_small,natural_movie_one_b_large,natural_movie_one_b_small,natural_scene_large,natural_scene_small,speed_tuning_b_large,speed_tuning_b_small,locally_sparse_noise_off_large,locally_sparse_noise_off_small,locally_sparse_noise_on_large,locally_sparse_noise_on_small,natural_movie_one_c_large,natural_movie_one_c_small,natural_movie_two_large,natural_movie_two_small,speed_tuning_c_large,speed_tuning_c_small,static_gratings_large,static_gratings_small,osi_dg,dsi_dg,pref_dir_dg,pref_tf_dg,p_dg,osi_sg,pref_ori_sg,pref_sf_sg,pref_phase_sg,p_sg,time_to_peak_sg,pref_image_ns,time_to_peak_ns,p_ns,all_stim,donor_full_genotype,g_dsi_dg,g_osi_dg,g_osi_sg,image_sel_ns,p_run_mod_dg,p_run_mod_ns,p_run_mod_sg,peak_dff_dg,peak_dff_ns,peak_dff_sg,receptive_field_off_large,receptive_field_off_small,receptive_field_on_large,receptive_field_on_small,reliability_dg,reliability_nm1_a,reliability_nm1_b,reliability_nm1_c,reliability_nm2,reliability_nm3,reliability_ns,reliability_sg,rf_area_off_lsn,rf_area_on_lsn,rf_center_off_x_lsn,rf_center_off_y_lsn,rf_center_on_x_lsn,rf_center_on_y_lsn,rf_chi2_lsn,rf_distance_lsn,rf_overlap_index_lsn,run_mod_dg,run_mod_ns,run_mod_sg,sfdi_sg,signal_correlation_a_large,signal_correlation_a_small,signal_correlation_b_large,signal_correlation_b_small,tfdi_dg
517397327,511498742,502185555,VISp,177837516,Scnn1a-Tg3-Cre,177837320,Camk2a-tTA,265943423,Ai93(TITL-GCaMP6f),350,f,,,,,,,,,,,,,,,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511242327/thumbnails/517397327/locally_sparse_noise_off_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511242327/thumbnails/517397327/locally_sparse_noise_off_small.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511242327/thumbnails/517397327/locally_sparse_noise_on_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511242327/thumbnails/517397327/locally_sparse_noise_on_small.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511242327/thumbnails/517397327/natural_movie_one_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511242327/thumbnails/517397327/natural_movie_one_small.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511242327/thumbnails/517397327/natural_movie_two_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511242327/thumbnails/517397327/natural_movie_two_small.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511242327/thumbnails/517397327/speed_tuning_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511242327/thumbnails/517397327/speed_tuning_small.png,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,Scnn1a-Tg3-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/Ai93(TITL-GCaMP6f),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511242327/thumbnails/517397327/receptive_field_off_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511242327/thumbnails/517397327/receptive_field_off_small.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511242327/thumbnails/517397327/receptive_field_on_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511242327/thumbnails/517397327/receptive_field_on_small.png,NA,NA,NA,0.0623644426357527,0.0993428404906605,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999999701723264,NA,NA,NA,NA,NA,NA,,,,,NA
517397340,511498742,502185555,VISp,177837516,Scnn1a-Tg3-Cre,177837320,Camk2a-tTA,265943423,Ai93(TITL-GCaMP6f),350,f,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511534603/thumbnails/517397340/drifting_gratings_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511534603/thumbnails/517397340/drifting_gratings_small.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511534603/thumbnails/517397340/natural_movie_one_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511534603/thumbnails/517397340/natural_movie_one_small.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511534603/thumbnails/517397340/natural_movie_three_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511534603/thumbnails/517397340/natural_movie_three_small.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511534603/thumbnails/517397340/speed_tuning_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511534603/thumbnails/517397340/speed_tuning_small.png,,,,,,,,,,,,,,,,,,,1.24470739685357,1.46126812763604,0,1,2.6908001899393104e-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,Scnn1a-Tg3-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/Ai93(TITL-GCaMP6f),0.824858360785306,0.901541772292667,NA,NA,NA,NA,NA,4.71170456806819,NA,NA,,,,,0.0402189604382692,0.0968568025236682,NA,NA,NA,0.0263673985514646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511534603/thumbnails/517397340/signal_correlation_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511534603/thumbnails/517397340/signal_correlation_small.png,,,0.33307433945653
517397343,511498742,502185555,VISp,177837516,Scnn1a-Tg3-Cre,177837320,Camk2a-tTA,265943423,Ai93(TITL-GCaMP6f),350,f,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511534603/thumbnails/517397343/drifting_gratings_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511534603/thumbnails/517397343/drifting_gratings_small.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511534603/thumbnails/517397343/natural_movie_one_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511534603/thumbnails/517397343/natural_movie_one_small.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511534603/thumbnails/517397343/natural_movie_three_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511534603/thumbnails/517397343/natural_movie_three_small.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511534603/thumbnails/517397343/speed_tuning_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511534603/thumbnails/517397343/speed_tuning_small.png,,,,,,,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511242327/thumbnails/517397343/locally_sparse_noise_off_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511242327/thumbnails/517397343/locally_sparse_noise_off_small.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511242327/thumbnails/517397343/locally_sparse_noise_on_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511242327/thumbnails/517397343/locally_sparse_noise_on_small.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511242327/thumbnails/517397343/natural_movie_one_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511242327/thumbnails/517397343/natural_movie_one_small.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511242327/thumbnails/517397343/natural_movie_two_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511242327/thumbnails/517397343/natural_movie_two_small.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511242327/thumbnails/517397343/speed_tuning_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511242327/thumbnails/517397343/speed_tuning_small.png,,,NA,NA,180,2,0.0307009269380198,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,Scnn1a-Tg3-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/Ai93(TITL-GCaMP6f),0.812461843565535,0.894923359829004,NA,NA,NA,NA,NA,1.55405434419711,NA,NA,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511242327/thumbnails/517397343/receptive_field_off_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511242327/thumbnails/517397343/receptive_field_off_small.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511242327/thumbnails/517397343/receptive_field_on_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511242327/thumbnails/517397343/receptive_field_on_small.png,-0.0178917046659893,0.0120420743870652,NA,0.0636494277349134,0.0301178749281752,0.0401578834878894,NA,NA,64.0458860111468,NA,36.9317266456074,47.6283541578537,NA,NA,0.213852263741824,NA,NA,NA,NA,NA,NA,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511534603/thumbnails/517397343/signal_correlation_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511534603/thumbnails/517397343/signal_correlation_small.png,,,0.258131179631955
517397347,511498742,502185555,VISp,177837516,Scnn1a-Tg3-Cre,177837320,Camk2a-tTA,265943423,Ai93(TITL-GCaMP6f),350,f,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511534603/thumbnails/517397347/drifting_gratings_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511534603/thumbnails/517397347/drifting_gratings_small.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511534603/thumbnails/517397347/natural_movie_one_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511534603/thumbnails/517397347/natural_movie_one_small.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511534603/thumbnails/517397347/natural_movie_three_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511534603/thumbnails/517397347/natural_movie_three_small.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511534603/thumbnails/517397347/speed_tuning_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511534603/thumbnails/517397347/speed_tuning_small.png,,,,,,,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511242327/thumbnails/517397347/locally_sparse_noise_off_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511242327/thumbnails/517397347/locally_sparse_noise_off_small.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511242327/thumbnails/517397347/locally_sparse_noise_on_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511242327/thumbnails/517397347/locally_sparse_noise_on_small.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511242327/thumbnails/517397347/natural_movie_one_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511242327/thumbnails/517397347/natural_movie_one_small.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511242327/thumbnails/517397347/natural_movie_two_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511242327/thumbnails/517397347/natural_movie_two_small.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511242327/thumbnails/517397347/speed_tuning_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511242327/thumbnails/517397347/speed_tuning_small.png,,,NA,NA,NA,NA,0.124529633588861,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,Scnn1a-Tg3-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/Ai93(TITL-GCaMP6f),0.0787416490077513,0.109240577708873,NA,NA,NA,NA,NA,1.53856883049011,NA,NA,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511242327/thumbnails/517397347/receptive_field_off_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511242327/thumbnails/517397347/receptive_field_off_small.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511242327/thumbnails/517397347/receptive_field_on_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511242327/thumbnails/517397347/receptive_field_on_small.png,0.00361973367991734,0.0234176352518895,NA,0.115172613444716,0.0412594282104568,0.0222412935543218,NA,NA,NA,NA,NA,NA,NA,NA,0.999999999999896,NA,NA,NA,NA,NA,NA,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511534603/thumbnails/517397347/signal_correlation_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511534603/thumbnails/517397347/signal_correlation_small.png,,,0.231589613946302
517397353,511498742,502185555,VISp,177837516,Scnn1a-Tg3-Cre,177837320,Camk2a-tTA,265943423,Ai93(TITL-GCaMP6f),350,f,,,,,,,,,,,,,,,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511242327/thumbnails/517397353/locally_sparse_noise_off_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511242327/thumbnails/517397353/locally_sparse_noise_off_small.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511242327/thumbnails/517397353/locally_sparse_noise_on_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511242327/thumbnails/517397353/locally_sparse_noise_on_small.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511242327/thumbnails/517397353/natural_movie_one_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511242327/thumbnails/517397353/natural_movie_one_small.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511242327/thumbnails/517397353/natural_movie_two_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511242327/thumbnails/517397353/natural_movie_two_small.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511242327/thumbnails/517397353/speed_tuning_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511242327/thumbnails/517397353/speed_tuning_small.png,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,Scnn1a-Tg3-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/Ai93(TITL-GCaMP6f),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511242327/thumbnails/517397353/receptive_field_off_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511242327/thumbnails/517397353/receptive_field_off_small.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511242327/thumbnails/517397353/receptive_field_on_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511242327/thumbnails/517397353/receptive_field_on_small.png,NA,NA,NA,0.0295812067441918,0.0262274305701756,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999999989836133,NA,NA,NA,NA,NA,NA,,,,,NA
517397357,511498742,502185555,VISp,177837516,Scnn1a-Tg3-Cre,177837320,Camk2a-tTA,265943423,Ai93(TITL-GCaMP6f),350,f,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511534603/thumbnails/517397357/drifting_gratings_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511534603/thumbnails/517397357/drifting_gratings_small.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511534603/thumbnails/517397357/natural_movie_one_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511534603/thumbnails/517397357/natural_movie_one_small.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511534603/thumbnails/517397357/natural_movie_three_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511534603/thumbnails/517397357/natural_movie_three_small.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511534603/thumbnails/517397357/speed_tuning_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511534603/thumbnails/517397357/speed_tuning_small.png,,,,,,,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511242327/thumbnails/517397357/locally_sparse_noise_off_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511242327/thumbnails/517397357/locally_sparse_noise_off_small.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511242327/thumbnails/517397357/locally_sparse_noise_on_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511242327/thumbnails/517397357/locally_sparse_noise_on_small.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511242327/thumbnails/517397357/natural_movie_one_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511242327/thumbnails/517397357/natural_movie_one_small.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511242327/thumbnails/517397357/natural_movie_two_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511242327/thumbnails/517397357/natural_movie_two_small.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511242327/thumbnails/517397357/speed_tuning_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511242327/thumbnails/517397357/speed_tuning_small.png,,,0.398926865084667,1.37328701701433,135,1,0.0220403849823607,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,Scnn1a-Tg3-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/Ai93(TITL-GCaMP6f),0.557218017568571,0.132305588145254,NA,NA,NA,NA,NA,1.8212950989604,NA,NA,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511242327/thumbnails/517397357/receptive_field_off_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511242327/thumbnails/517397357/receptive_field_off_small.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511242327/thumbnails/517397357/receptive_field_on_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511242327/thumbnails/517397357/receptive_field_on_small.png,0.01365443449549,0.0197948553246965,NA,0.0759908615912814,0.0513111428899866,0.0978910858683548,NA,NA,NA,NA,NA,NA,NA,NA,0.999576643955048,NA,NA,NA,NA,NA,NA,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511534603/thumbnails/517397357/signal_correlation_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511534603/thumbnails/517397357/signal_correlation_small.png,,,0.365826744006407
517397361,511498742,502185555,VISp,177837516,Scnn1a-Tg3-Cre,177837320,Camk2a-tTA,265943423,Ai93(TITL-GCaMP6f),350,f,,,,,,,,,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511434920/thumbnails/517397361/natural_movie_one_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511434920/thumbnails/517397361/natural_movie_one_small.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511434920/thumbnails/517397361/natural_scenes_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511434920/thumbnails/517397361/natural_scenes_small.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511434920/thumbnails/517397361/speed_tuning_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511434920/thumbnails/517397361/speed_tuning_small.png,,,,,,,,,,,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511434920/thumbnails/517397361/static_gratings_all_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511434920/thumbnails/517397361/static_gratings_all_small.png,NA,NA,NA,NA,NA,0.866762677367242,150,0.08,0.5,3.87735331531466e-10,0.332499999999998,95,0.332499999999998,6.264283244185109e-57,f,Scnn1a-Tg3-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/Ai93(TITL-GCaMP6f),NA,NA,0.833125280266737,0.680322033898305,NA,NA,NA,NA,24.5957000285387,10.1955094142028,,,,,NA,NA,0.189688701742223,NA,NA,NA,0.336770536501816,0.0166847389791244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.257410845646381,,,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511434920/thumbnails/517397361/signal_correlation_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511434920/thumbnails/517397361/signal_correlation_small.png,NA
517397365,511498742,502185555,VISp,177837516,Scnn1a-Tg3-Cre,177837320,Camk2a-tTA,265943423,Ai93(TITL-GCaMP6f),350,f,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511534603/thumbnails/517397365/drifting_gratings_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511534603/thumbnails/517397365/drifting_gratings_small.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511534603/thumbnails/517397365/natural_movie_one_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511534603/thumbnails/517397365/natural_movie_one_small.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511534603/thumbnails/517397365/natural_movie_three_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511534603/thumbnails/517397365/natural_movie_three_small.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511534603/thumbnails/517397365/speed_tuning_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511534603/thumbnails/517397365/speed_tuning_small.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511434920/thumbnails/517397365/natural_movie_one_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511434920/thumbnails/517397365/natural_movie_one_small.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511434920/thumbnails/517397365/natural_scenes_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511434920/thumbnails/517397365/natural_scenes_small.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511434920/thumbnails/517397365/speed_tuning_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511434920/thumbnails/517397365/speed_tuning_small.png,,,,,,,,,,,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511434920/thumbnails/517397365/static_gratings_all_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511434920/thumbnails/517397365/static_gratings_all_small.png,0.756780479886925,NA,180,1,4.8626770464047e-5,NA,NA,NA,NA,0.544653305838672,NA,110,0.299249999999998,2.17182913244903e-31,f,Scnn1a-Tg3-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/Ai93(TITL-GCaMP6f),0.6873337336876,0.0975963614744889,0.409507442293987,0.718050847457627,NA,NA,NA,1.38886742430429,17.9819020926952,2.18826158158481,,,,,0.0301780295663072,-0.00326280416099321,0.0402396083156024,NA,NA,0.0986559969406634,0.179889145217788,0.0241719039498769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13846601684891,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511534603/thumbnails/517397365/signal_correlation_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511534603/thumbnails/517397365/signal_correlation_small.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511434920/thumbnails/517397365/signal_correlation_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511434920/thumbnails/517397365/signal_correlation_small.png,0.281851058200274
517397369,511498742,502185555,VISp,177837516,Scnn1a-Tg3-Cre,177837320,Camk2a-tTA,265943423,Ai93(TITL-GCaMP6f),350,f,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511534603/thumbnails/517397369/drifting_gratings_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511534603/thumbnails/517397369/drifting_gratings_small.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511534603/thumbnails/517397369/natural_movie_one_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511534603/thumbnails/517397369/natural_movie_one_small.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511534603/thumbnails/517397369/natural_movie_three_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511534603/thumbnails/517397369/natural_movie_three_small.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511534603/thumbnails/517397369/speed_tuning_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511534603/thumbnails/517397369/speed_tuning_small.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511434920/thumbnails/517397369/natural_movie_one_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511434920/thumbnails/517397369/natural_movie_one_small.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511434920/thumbnails/517397369/natural_scenes_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511434920/thumbnails/517397369/natural_scenes_small.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511434920/thumbnails/517397369/speed_tuning_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511434920/thumbnails/517397369/speed_tuning_small.png,,,,,,,,,,,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511434920/thumbnails/517397369/static_gratings_all_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511434920/thumbnails/517397369/static_gratings_all_small.png,NA,NA,NA,NA,0.482336228982425,0.742910503353174,30,0.08,0,0.0178167642274781,0.0664999999999996,2,0.265999999999998,4.04526696306567e-6,f,Scnn1a-Tg3-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/Ai93(TITL-GCaMP6f),0.608938615339535,0.774422459866023,0.5746089937926,0.365728813559322,NA,NA,NA,1.00151110589504,9.36354691788554,4.72304579395117,,,,,0.0234762517672243,0.0471575455863856,0.0858114884788386,NA,NA,0.0368947673972161,0.0254559496843866,0.00776365399081528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.152318849031415,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511534603/thumbnails/517397369/signal_correlation_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511534603/thumbnails/517397369/signal_correlation_small.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511434920/thumbnails/517397369/signal_correlation_large.png,/external/neuralcoding/prod6/specimen_502185555/ophys_experiment_511434920/thumbnails/517397369/signal_correlation_small.png,0.251097327528867
